LINC02262	5.22184874961636
AC091946.1	5.04575749056067
HPCAL1	5.09691001300806
VSNL1	7.09691001300806
IL36B	5.30102999566398
OLA1	5.69897000433602
PTPRN2	6.09691001300806
AGAP1	5.69897000433602
AC093496.1	5.04575749056067
LINC01811	5.04575749056067
ABI3BP	6
NSG1	6.52287874528034
STK32B	5.52287874528034
NAAA	5.09691001300806
AC114781.2	6
P2RX3	5.30102999566398
FLI1	5.69897000433602
PDE3A	5.69897000433602
NAV3	5.69897000433602
AC025164.1	5.09691001300806
LINC00378	5.15490195998574
TRIM9	5.04575749056067
RAD51B	5.15490195998574
GABRG3	6.69897000433602
LINC02251	5.15490195998574
ADAMTS17	5.30102999566398
DTNA	5.04575749056067
GNG7	5.39794000867204
CDH4	5.39794000867204
RBBP8NL	5.30102999566398
LINC01426	6.39794000867204
MICAL3	5.52287874528034
ASTN1	5.09691001300806
AC097500.1	6.22184874961636
MAGI1	5.04575749056067
RNF4	5.69897000433602
ZBTB49	5.52287874528034
TLR1	5.39794000867204
FSTL5	5.09691001300806
AC096751.2	5.09691001300806
EGFLAM	5.22184874961636
BDP1	5.52287874528034
ELL2	5.69897000433602
OSBPL3	6
MTSS1	6.09691001300806
ABL1	5.30102999566398
AC107881.1	5.39794000867204
CPT1A	5.09691001300806
GRM5	5.04575749056067
LINC02405	5.09691001300806
FRY	6.30102999566398
AC015687.1	6
CNTLN	5.30102999566398
PTPN3	5.15490195998574
LINC01374	5.15490195998574
AC084816.1	6.30102999566398
AC084879.1	5.04575749056067
AL445255.1	5.22184874961636
AL163541.1	5.09691001300806
LINC02691	5.04575749056067
STARD9	6.39794000867204
RSL24D1	5.09691001300806
MYO1E	5.69897000433602
AC016705.2	5.15490195998574
ALDH7A1	6.30102999566398
ATXN1	7
AL133405.1	5.15490195998574
ACOT13	5.15490195998574
PDSS2	6.04575749056067
VTA1	5.22184874961636
AC003044.1	6.15490195998574
MAGI2	7
CACNA2D1	5.22184874961636
FAM167A	5.22184874961636
PSD3	5.30102999566398
ERI3	5.15490195998574
ASNSP1	5.15490195998574
AC011029.1	5.30102999566398
NOTCH1	5.30102999566398
RSU1	5.09691001300806
ANK3	5.52287874528034
LINC01435	5.69897000433602
GRIK1	5.04575749056067
POFUT2	5.09691001300806
AC099489.1	5.09691001300806
PRPF31	6.39794000867204
AC097637.3	7.69897000433602
KCNG1	7.39794000867204
MRPL19	5.39794000867204
AF123462.1	5.39794000867204
ZRANB3	8.15490195998574
AUTS2	15.301029995664
RNF6	15
IL13RA1	14
GLP1R	13.397940008672
GP2	11.5228787452803
SINHCAF	16.698970004336
KCNQ1	167.52287874528
PAX4	73.397940008672
DUSP9	57.0457574905607
CTBP1-DT	24
UBE2E2	22.5228787452803
ANK1	22.0969100130081
SPPL3	11.2218487496164
MTNR1B x CRYBB2 - Z99916.3	5.52287874528034
MTNR1B x MMP19	5.52287874528034
MTNR1B x LINC01038 - LINC00382	5.52287874528034
MTNR1B x RPL7AP69 - AC025588.4	5.39794000867204
MTNR1B x AL590385.2	5.39794000867204
MTNR1B x MRPL50P1 - AC009414.1	6
MTNR1B x SLC19A3	5.52287874528034
MTNR1B x NAALADL2	5.69897000433602
MTNR1B x MYL12BP2 - LINC02363	5.69897000433602
MTNR1B x YTHDF3	5.69897000433602
MTNR1B x RN7SL135P - AC011124.1	5.39794000867204
MTNR1B x RIMS2	5.30102999566398
MTNR1B x RNF6P1	6.52287874528034
MTNR1B x TCF7L2	10.301029995664
MTNR1B x AC246817.1	6.15490195998574
MTNR1B x M1AP	6.69897000433602
MTNR1B x HECW2	6.15490195998574
MTNR1B x CMIP	8
MTNR1B x PRELID3A	5.69897000433602
FAF1	10.5228787452803
ZNF257	10.301029995664
CCHCR1	9.09691001300806
USP48	8.69897000433602
NFATC2	8.69897000433602
DGKD	8.69897000433602
LRMDA	8.69897000433602
CPA1	8.52287874528034
RAMP2	7.39794000867204
TSPAN3	7
CAMK1D	6.52287874528034
MNX1	6.22184874961636
DLEU1	8.30102999566398
EPC2	8.30102999566398
CASR	8.30102999566398
SLC1A2	8.15490195998574
SND1	8
PPP2R2C	7.69897000433602
SCTR	7.69897000433602
CNKSR2	7.52287874528034
RTN4RL1	6.52287874528034
AL589693.1	5.52287874528034
GALNT17	5.52287874528034
NTRK3	6.15490195998574
IMPA2	5.30102999566398
LINC02841	6.52287874528034
AC019197.1	5.52287874528034
SGCG	7.69897000433602
SGCD	6.39794000867204
RHOU	5.69897000433602
AL109955.2	5.69897000433602
LINC01344	7.69897000433602
LAMA1	8.09691001300806
VPS26A	7.39794000867204
MAPK14	7.52287874528034
AC058822.1	7
UNC5D	6.39794000867204
RCCD1	5.39794000867204
ZBTB20	5.52287874528034
TRMT9B	5.39794000867204
CTBP1	12
TLE1	5.52287874528034
CAMKK2	7.39794000867204
HLA-DRB9	11
EHMT2	9.52287874528034
MAEA	19.698970004336
ZFAND3	9.69897000433602
PEPD	8
RGS7	6
HECW1	5.39794000867204
CPA6	5.04575749056067
INTS8	7
AC009654.1	5.15490195998574
TMEM175	5.15490195998574
JADE2	8.52287874528034
POU5F1	11.397940008672
TSBP1-AS1	8.09691001300806
BRAF	9
HMG20A	17
GATAD2A	12.0457574905607
MIR4435-2HG	8.04575749056067
DGKB	16.698970004336
JAZF1	48
CRHR2	10.397940008672
PRKRIP1	5.69897000433602
FBXL13	8
PSMC2	5.15490195998574
AOC1	10
MSRA	8.52287874528034
XKR6	7.30102999566398
PURG	8.69897000433602
AC008937.1	7.30102999566398
POC5	15.698970004336
DMGDH	11.5228787452803
RASA1	7.69897000433602
PAM	23.698970004336
GIN1	30
RREB1	20.5228787452803
CDKAL1	87.698970004336
LRFN2	9.04575749056067
LINC02537	11.698970004336
TFAP2B	11.5228787452803
BEND3	8.09691001300806
AL356534.1	17.698970004336
TMCC1	5.15490195998574
MBNL1	12.0969100130081
EGFEM1P	7.52287874528034
DGKG	5.22184874961636
ST6GAL1	21.5228787452803
PCGF3	13.397940008672
FGFRL1	6.39794000867204
HTT	9
SCD5	9.39794000867204
FAM13A	7.52287874528034
AC096746.1	10.397940008672
AC018680.1	7.39794000867204
ACSL1	13
OTULINL	10.698970004336
ITGA2	5.22184874961636
ARL15	13.0969100130081
C5orf67	37.2218487496164
AC091939.1	7.52287874528034
AL354740.1	7.69897000433602
AL592429.2	9
METTL15	7.30102999566398
ZBTB46	5.22184874961636
TCEA2	7.69897000433602
PATJ	8
DENND2C	7.52287874528034
PTGFRN	12.698970004336
NOTCH2	15.5228787452803
ARNT	5.39794000867204
BNIPL	7.52287874528034
CYTIP	9.15490195998574
COBLL1	24.2218487496164
PPARG	35.698970004336
RBM6	9.39794000867204
CACNA2D3	8.22184874961636
ATXN7	12.698970004336
ADAMTS9-AS2	14.301029995664
SHQ1	7.69897000433602
ROBO2	8
ADCY5	31.301029995664
SLC12A8	9
AL136114.1	9.69897000433602
DSTYK	8.39794000867204
SRGAP2	7.69897000433602
ABCB10	13.5228787452803
AC105393.1	11.397940008672
AC010880.1	8
DTNB	7.52287874528034
THADA	28.5228787452803
LINC01122	8.04575749056067
AC007092.1	8.04575749056067
AC007381.1	19.5228787452803
CEP68	13.698970004336
RAB1A	5.52287874528034
SPRED2	11.698970004336
ESRP1	5.30102999566398
NDUFAF6	10.5228787452803
CPQ	11.698970004336
TRHR	7.52287874528034
SLC30A8	55
CASC11	9.30102999566398
LINC00824	8.69897000433602
BOP1	13.0457574905607
HAUS6	9.52287874528034
FOCAD	5.69897000433602
WT1-AS	5.04575749056067
QSER1	9.69897000433602
TCP11L1	6.69897000433602
EHF	5.30102999566398
PDHX	7.52287874528034
MAPK8IP1	8.39794000867204
CELF1	8.30102999566398
SCYL1	13.698970004336
ARAP1	32.301029995664
MTNR1B	42.301029995664
LINC02725	10
PLEKHA1	13
FAM99B	5.69897000433602
CD81-AS1	5.39794000867204
SLC22A18AS	5.69897000433602
PDE3B	7.52287874528034
KCNJ11	26.397940008672
LINGO2	9.69897000433602
AL591368.1	23.397940008672
LINC02603	8.69897000433602
AOPEP	5.52287874528034
ABO	11.397940008672
GPSM1	25.1549019599857
AL590226.2	6.69897000433602
ZMIZ1	28.698970004336
CPEB3	6.39794000867204
FAM234A	12.0457574905607
CLUAP1	8
ATP2A1	7.69897000433602
TLCD3B	8.69897000433602
ZNF771	6
RBL2	9.52287874528034
FTO	83.5228787452803
NFAT5	10.397940008672
CMIP	14
ATP2A3	6.69897000433602
GLP2R	8
RAI1	11.5228787452803
AC138207.8	7.39794000867204
HNF1B	35.2218487496164
IRS2	7.04575749056067
SLC7A7	7.69897000433602
AKAP6	8.52287874528034
NRXN3	13.1549019599857
PPP4R3A	8.15490195998574
MARK3	7.52287874528034
EHD4	5.30102999566398
TCF12	7.39794000867204
MAP2K5	8.30102999566398
AC046168.1	28.5228787452803
AC034268.2	7.69897000433602
ERN1	7.52287874528034
PITPNC1	7.22184874961636
BPTF	10.5228787452803
CCDC68	5.09691001300806
TCF4	14
AC022031.2	5.69897000433602
WDR7	7.52287874528034
AC091576.1	9
BCL2	12.301029995664
UHRF1	8.52287874528034
PTPRS	5.22184874961636
INSR	7.52287874528034
MAP2K7	12.0969100130081
FARSA	12.2218487496164
SUGP1	14.5228787452803
CDKN1B	7.39794000867204
HMGA2	20.301029995664
TSPAN8	13.698970004336
USP44	7.39794000867204
AC007656.2	5.69897000433602
RMST	8
WSCD2	11.0969100130081
WSB2	5.69897000433602
HNF1A	12.698970004336
KDM2B	6.04575749056067
ABCB9	9.69897000433602
FBRSL1	11.698970004336
APOE	17.5228787452803
SYMPK	5.39794000867204
ZC3H4	11.0457574905607
RALY	9.69897000433602
GDAP1L1	7
HNF4A	21.698970004336
EYA2	10.698970004336
LINC01524	8.15490195998574
GNAS-AS1	13.301029995664
AL109840.2	7
EP300	7.39794000867204
PIM3	7.69897000433602
NOX4	8.39794000867204
NPHP4	5.30102999566398
LHPP	5.09691001300806
UMOD	8.69897000433602
AC091826.2	6.15490195998574
PRKAG2	7.30102999566398
GPR158	6.22184874961636
SUMO2P17	7.39794000867204
EYS	5.04575749056067
CACNA1G-AS1	5.39794000867204
IL17REL	7.22184874961636
MCC	6.22184874961636
AC026341.1	5.52287874528034
SLCO4C1	6.22184874961636
HSF1	5.04575749056067
PKN2-AS1	6.30102999566398
LRP12	6
AC124798.1	9.39794000867204
NTRK2	6.69897000433602
SFI1	8.39794000867204
BSND	5.09691001300806
LINC02511	5.69897000433602
ASCC2	13.397940008672
PNPLA3	10.5228787452803
MINDY1	7.22184874961636
PTPN23	6.69897000433602
PLCB3	6.69897000433602
MACF1	15.1549019599857
GCKR	24.301029995664
MLX	7.69897000433602
TTLL6	7
TCF19	9.69897000433602
SENP2	7.52287874528034
TPCN2	7.69897000433602
SBNO1	7
CALCOCO2	7.52287874528034
ZHX3	7.04575749056067
C17orf58	7
MRPS35	11
HIGD1C	5.15490195998574
AP003500.1	6.52287874528034
MPHOSPH9	8
AC090984.1	6.30102999566398
IDE	5.15490195998574
KIF11	5.15490195998574
AC063938.1	5.52287874528034
ZPLD1	5.52287874528034
AC072028.1	5.04575749056067
PLS1	5.04575749056067
MUSK	6
AL592463.1	6
SLC26A9	9
RAB7B	9
LINC01877	6.04575749056067
FTCDNL1	6.04575749056067
AC098969.2	5.39794000867204
RPL21P41	5.39794000867204
TRA2B	5.52287874528034
AC068295.1	5.69897000433602
AC108681.1	5.69897000433602
LINC00355	5.04575749056067
LGMNP1	5.04575749056067
RPS27AP11	5.30102999566398
LINC02541	5.30102999566398
LINC02461	5.04575749056067
ADAMTS20	5.04575749056067
GTF2F2	6
TPT1	6
LINC01892	5.52287874528034
AP005203.1	5.52287874528034
RNU6-66P	6.69897000433602
RNU4-10P	6.69897000433602
CPPED1	5.09691001300806
AC010333.3	5.09691001300806
FO393400.1	5.04575749056067
COMMD7	5.04575749056067
LINC00624	5.22184874961636
AC026782.2	5.15490195998574
AC008885.2	5.15490195998574
GABRB2	5.22184874961636
LINC02159	5.22184874961636
AC092070.1	5.30102999566398
ZNF665	5.30102999566398
AL161941.1	5.09691001300806
CASP3P1	5.22184874961636
AL354872.1	5.22184874961636
RNA5SP103	5.04575749056067
OAS1	8.30102999566398
AC004551.1	8.30102999566398
CUX2	12.0457574905607
LINC01405	12.0457574905607
RNU6-417P	6.15490195998574
AC128676.1	6.15490195998574
AC022167.3	6.15490195998574
AC087190.2	6.15490195998574
AL390957.1	6.69897000433602
RGS13	6.69897000433602
AL133538.1	6.39794000867204
AL136100.1	6.39794000867204
MACROD2-AS1	5.09691001300806
ZBTB38	5.09691001300806
AC117383.1	5.09691001300806
PXYLP1	5.09691001300806
LY86-AS1	5.39794000867204
LY86	5.39794000867204
EIF3IP1	5.09691001300806
AC073387.2	5.09691001300806
STIMATE-MUSTN1	5.09691001300806
STIMATE	5.09691001300806
RNU6ATAC8P	5.69897000433602
HSPE1P14	5.69897000433602
HSP90AB7P	5.39794000867204
AL138773.1	5.39794000867204
AL138752.2	5.39794000867204
SHB	5.39794000867204
AC098650.1	5.52287874528034
RBMS3-AS3	5.52287874528034
RBMS3	5.52287874528034
PLK2	5.39794000867204
PGAM1P1	5.39794000867204
IPCEF1	5.04575749056067
AL357075.5	5.04575749056067
OPRM1	5.04575749056067
AC009139.1	5.22184874961636
ADAMTS18	5.22184874961636
AP000997.1	6.22184874961636
AP003174.1	6.22184874961636
AC011481.2	8.15490195998574
NECTIN2	8.15490195998574
EXOC6	39.0457574905607
Y_RNA	39.0457574905607
AC055720.1	8.52287874528034
SOCS2	7.39794000867204
AC012085.1	7.39794000867204
C12orf43	13.698970004336
OASL	13.698970004336
RFLNA	12.1549019599857
AC068790.8	12.1549019599857
DLEU7	7.69897000433602
AC046168.2	15.5228787452803
ANPEP	10.2218487496164
CTRB1	17.698970004336
CAVIN1	8.69897000433602
STAT3	8.69897000433602
AL157371.2	10
RPS17P5	10.2218487496164
MED23	7.69897000433602
ARG1	7.69897000433602
FAM86B3P	7.30102999566398
PRAG1	7.30102999566398
AC092818.1	10.397940008672
AC090453.1	10.397940008672
AC113133.1	21.5228787452803
CDKN2B	17.5228787452803
AL359922.1	17.5228787452803
TEX14	7.69897000433602
AC011195.2	7.69897000433602
AC046185.2	7.39794000867204
TACO1	7.39794000867204
UBBP1	8
AC112255.1	8
NIPSNAP2	7.69897000433602
PSPH	7.69897000433602
B4GALNT3	7.52287874528034
CCDC77	7.52287874528034
AC012409.2	7.69897000433602
AC015574.1	7.69897000433602
AC116317.1	33.2218487496164
WFS1	33.2218487496164
SSR1	10.5228787452803
AL139095.4	10.5228787452803
HLA-DQB1-AS1	18.397940008672
MIR4421	11
CDKN2C	11
LYPLAL1-AS1	12
LINC02245	11
LINC02576	11
AC073257.1	10.5228787452803
AC073257.2	10.5228787452803
SCAANT1	8
TSC22D2	10
AC018545.1	10
AC023968.1	6.69897000433602
AC023968.2	6.69897000433602
API5P1	9
AGTR2	9
MTND5P17	6.04575749056067
AL355300.1	6.04575749056067
AC104042.1	5.69897000433602
AC061997.1	5.69897000433602
AC021979.2	6.09691001300806
AC021979.3	6.09691001300806
AL158058.2	6.04575749056067
PRKD1	6.04575749056067
LINC02353	6.30102999566398
LINC02506	6.30102999566398
CCDC42	6.22184874961636
MYH10	6.22184874961636
AC128716.1	6.30102999566398
TOMM22P6	6.30102999566398
LINC01548	6.22184874961636
AP000295.1	6.22184874961636
AC128685.1	6.09691001300806
LINC01853	6.09691001300806
RN7SL283P	6.09691001300806
DEPDC5	6.52287874528034
TREML3P	5.69897000433602
TREML2	5.69897000433602
RNU4-41P	5.52287874528034
AC008055.1	5.52287874528034
DPY19L2	5.09691001300806
AC026116.1	5.09691001300806
NPM1P10	5.39794000867204
AL357522.1	5.39794000867204
AC115100.1	5.09691001300806
AC117569.2	5.09691001300806
RNU6-267P	5.09691001300806
TCAF2	5.09691001300806
AC025566.1	6.09691001300806
AC092958.2	6.09691001300806
OR7A11P	5.30102999566398
OR7A3P	5.30102999566398
AL158212.4	5.15490195998574
AL138954.1	5.39794000867204
DAOA-AS1	5.39794000867204
EIF4E3	5.30102999566398
AC016382.1	6
AC090506.2	6
AP001189.4	5.52287874528034
LRRC32	5.52287874528034
AL078622.1	5.04575749056067
Z82202.2	5.04575749056067
GRB14	14.5228787452803
TRAIP	8.69897000433602
UBA7	8.69897000433602
MRAS	7.04575749056067
NME9	7.04575749056067
ABCC8	11.698970004336
SSSCA1-AS1	8.22184874961636
AP001362.1	8.22184874961636
MIR6074	8.69897000433602
MTND3P22	7
AC119751.3	7
AL023584.1	7.69897000433602
HIVEP2	7.69897000433602
AC105020.2	7
SNUPN	7
CYB5D2	7.69897000433602
ANKFY1	7.69897000433602
EML2	12.698970004336
LINC01918	5.22184874961636
GPR45	5.22184874961636
LINC02745	7.22184874961636
AC023442.2	7.22184874961636
MAP3K1	5.39794000867204
AC008940.1	5.39794000867204
AL158829.1	5.52287874528034
PALM2-AKAP2	5.52287874528034
ZNF608	5.22184874961636
AC113398.1	5.22184874961636
MIR876	5.09691001300806
GFRA2	6.69897000433602
DOK2	6.69897000433602
AC006206.2	6
LINC02443	6
AF274858.1	15.1549019599857
LINC01381	6.04575749056067
POMC	6.04575749056067
RNU6-692P	6.15490195998574
AC097634.4	6.04575749056067
FOXP1	6.04575749056067
AC139530.2	6.69897000433602
MRPL12	6.69897000433602
MAU2	7.04575749056067
ENPP5	6.04575749056067
ACTG1P9	6.04575749056067
AC073111.3	6.69897000433602
ZNF775	6.69897000433602
AC019257.8	7.39794000867204
CLN8	7.39794000867204
AC018953.1	6.09691001300806
AC011124.2	6.09691001300806
KCNH8	6.30102999566398
RNU6-138P	6.30102999566398
RNU5A-2P	6
RASGEF1B	6
AC093300.1	6.39794000867204
PURPL	6.39794000867204
AC114324.2	6.69897000433602
LINC02062	6.69897000433602
AL590004.3	6.15490195998574
AL391422.2	6.15490195998574
LINC02403	6.15490195998574
AC084033.2	6.15490195998574
AC128657.1	6.69897000433602
TSPAN19	6.69897000433602
SNORD36	6.22184874961636
DDX39AP1	6.22184874961636
OR4F13P	6.69897000433602
OR4F28P	6.69897000433602
SCNN1B	7
COG7	7
AC018845.1	7.69897000433602
NETO2	7.69897000433602
AP000403.1	6.15490195998574
AP000568.1	6.15490195998574
LINC02010	6.15490195998574
AC092957.1	6.15490195998574
ENPP7P10	6.69897000433602
AC108519.1	6.69897000433602
FTH1P21	6.30102999566398
AC096736.3	6.30102999566398
RN7SL87P	6.52287874528034
AC008696.2	6.52287874528034
AC087888.1	6.69897000433602
AC093027.1	6.69897000433602
LINC02457	7
MIR4472-2	7
SERTM1	7.22184874961636
HIST1H2APS6	7.22184874961636
AC013652.1	6.30102999566398
AC126696.1	6.30102999566398
SLC7A5	6.30102999566398
AC007497.2	6.52287874528034
CCL13	6.30102999566398
AC011193.2	6.30102999566398
WNT9A	6.52287874528034
PRSS38	6.52287874528034
RNU6-938P	6.15490195998574
AP000428.2	6.09691001300806
AP003789.1	6.09691001300806
RPL24P7	6.39794000867204
UBE2E2-AS1	6.39794000867204
AL121612.1	5.69897000433602
RPL15P2	5.69897000433602
AC009161.1	5.22184874961636
AC009110.1	5.22184874961636
CCL18	6
CCL23	6
PSMD12	5.04575749056067
AC007448.2	5.04575749056067
NFU1P1	5.52287874528034
MYRIP	5.52287874528034
AC017013.1	5.30102999566398
AC116611.1	5.30102999566398
AC106744.1	5.04575749056067
HSPD1P15	5.04575749056067
AL451062.3	6
ST3GAL3	6
CLCA2	5.15490195998574
CLCA1	5.15490195998574
LINC01847	5.52287874528034
AC008691.1	5.52287874528034
AL355612.1	5.39794000867204
AL590426.1	5.39794000867204
GIMAP1-GIMAP5	5.39794000867204
GIMAP5	5.39794000867204
AC097369.2	5.30102999566398
RNA5SP136	5.30102999566398
CADM2	5.52287874528034
AC132660.2	5.52287874528034
ACTG1P13	5.69897000433602
AC091212.1	5.69897000433602
TBC1D23	5.04575749056067
NIT2	5.04575749056067
AC022325.2	5.30102999566398
AC022325.1	5.30102999566398
OR5AP1P	5.69897000433602
OR5AP2	5.69897000433602
CRADD	5.09691001300806
LINC02463	5.52287874528034
MED13L	5.52287874528034
IPPKP1	6.30102999566398
AL161613.1	6.30102999566398
UBBP5	5.22184874961636
LINC00430	5.22184874961636
SEC23A	5.04575749056067
LINC02325	5.52287874528034
AL158800.1	5.52287874528034
P2RX1	5.04575749056067
RPL39P33	5.15490195998574
MAPRE2	5.69897000433602
AC068506.1	5.69897000433602
AC090358.1	5.30102999566398
LINC01916	5.30102999566398
LRRC4B	5.09691001300806
ASPDH	5.09691001300806
ZNF586	5.39794000867204
ZNF776	5.39794000867204
RN7SL547P	5.15490195998574
MIR8062	5.15490195998574
AL109837.3	5.09691001300806
AL109837.2	5.09691001300806
CBX7	5.09691001300806
APOBEC3H	5.09691001300806
RBM44	5.39794000867204
RAMP1	5.39794000867204
AC020589.1	6
SEC63P2	6
LINC02619	5.15490195998574
AC017091.1	5.15490195998574
RPS23P3	5.04575749056067
AC110809.1	5.04575749056067
AC010307.2	5.22184874961636
AC113410.2	5.22184874961636
WSPAR	6
AC005178.1	6
UBLCP1	5.39794000867204
AL353133.1	5.39794000867204
RN7SL643P	5.39794000867204
ATXN7L1	6.30102999566398
EFCAB10	6.30102999566398
AC002529.1	6.69897000433602
GTF3AP6	6.69897000433602
AC004946.2	5.04575749056067
AC004946.1	5.04575749056067
INSIG1	5.52287874528034
BLACE	5.52287874528034
CAVIN4	5.04575749056067
ACTG1P19	5.04575749056067
AL445487.1	7
RAD23B	7
TMEM26	6
LINC00845	6
TNFRSF11B	5.52287874528034
SAMD12-AS1	5.52287874528034
HMGB3P23	5.30102999566398
RNA5SP281	5.30102999566398
AL450322.2	5.15490195998574
AL357833.1	5.15490195998574
AL355333.1	5.04575749056067
LINC02676	5.04575749056067
AL512324.3	5.15490195998574
CUBNP2	5.15490195998574
PNLIPRP1	5.22184874961636
PNLIPP1	5.22184874961636
LINC00867	5.04575749056067
SLC25A18P1	5.04575749056067
AL357127.1	6
GPR26	6
BDKRB2	5.39794000867204
C14orf132	5.39794000867204
AC140172.1	5.39794000867204
AC093274.1	5.39794000867204
MEF2C	5.39794000867204
MEF2C-AS1	5.39794000867204
CTBP2P4	5.30102999566398
MTCO1P24	5.30102999566398
FAXC	5.30102999566398
BDH2P1	5.30102999566398
AL357139.2	5.39794000867204
AP002530.1	5.39794000867204
AC007036.1	5.22184874961636
ZNRF2	5.22184874961636
INMT-MINDY4	5.09691001300806
MINDY4	5.09691001300806
AC004870.3	5.39794000867204
AC087175.1	5.39794000867204
SOCS5P1	5.04575749056067
AC092013.1	5.04575749056067
RPL7P59	5.39794000867204
AC073310.1	5.39794000867204
AC092681.2	6
AC092681.1	6
MIR4458HG	5.39794000867204
AC091953.1	5.39794000867204
AC025445.1	6.04575749056067
AC008558.1	6.04575749056067
AL512328.1	5.15490195998574
CAPN9	5.15490195998574
